date,region,product_category,units_sold,unit_price,revenue,discount_applied,marketing_spend,customer_segment,returned_units
2022-11-14,West,Electronics,24,354.01,7834.38,0.0779,1516.67,Consumer,1
2022-11-14,West,Electronics,22,266.8,5324.9,0.0928,989.87,Consumer,2
2022-11-14,West,Home & Kitchen,18,74.59,1117.33,0.1678,770.37,Corporate,0
2022-11-15,East,Sports & Outdoors,9,68.24,491.88,0.1991,239.64,Corporate,0
2022-11-15,West,Sports & Outdoors,18,72.99,1129.49,0.1403,702.23,Small Business,0
2022-11-15,West,Clothing,17,51.18,810.9,0.068,924.55,Small Business,0
2022-11-15,North,Clothing,17,57.55,766.64,0.2164,750.58,Corporate,0
2022-11-15,South,Home & Kitchen,15,80.08,987.87,0.1776,647.31,Corporate,0
2022-11-15,East,Electronics,20,313.52,5759.99,0.0814,554.15,Consumer,0
2022-11-15,East,Clothing,9,52.29,418.33,0.1111,605.05,Consumer,0
2022-11-15,South,Clothing,12,51.26,542.9,0.1174,522.69,Corporate,0
2022-11-15,North,Home & Kitchen,21,83.01,1513.8,0.1316,654.87,Consumer,1
2022-11-15,North,Sports & Outdoors,14,59.69,669.03,0.1994,601.67,Consumer,1
2022-11-15,West,Home & Kitchen,16,86.91,1264.85,0.0904,896.34,Corporate,0
2022-11-15,South,Electronics,17,311.19,4633.71,0.1241,644.77,Corporate,0
2022-11-16,Central,Clothing,11,57.59,568.62,0.1024,435.31,Small Business,0
2022-11-16,West,Clothing,23,50.39,1071.82,0.0752,1256.24,Small Business,1
2022-11-16,West,Sports & Outdoors,19,63.61,980.77,0.1885,579.76,Small Business,1
2022-11-16,Central,Electronics,11,285.54,2855.11,0.091,551.59,Consumer,0
2022-11-16,West,Home & Kitchen,19,71.98,1292.26,0.0551,1046.78,Consumer,1
2022-11-16,East,Clothing,17,49.52,805.47,0.0432,528.74,Small Business,0
2022-11-16,North,Sports & Outdoors,13,61.64,688.33,0.141,434.57,Consumer,1
2022-11-16,Central,Clothing,9,51.17,406.97,0.1163,434.65,Small Business,0
2022-11-16,West,Sports & Outdoors,18,68.39,1061.14,0.138,764.39,Consumer,0
2022-11-16,South,Home & Kitchen,11,94.14,915.0,0.1164,410.2,Corporate,0
2022-11-16,Central,Home & Kitchen,8,90.93,656.81,0.0971,428.02,Consumer,0
2022-11-17,Central,Clothing,14,58.08,723.84,0.1098,355.54,Consumer,1
2022-11-17,West,Home & Kitchen,19,93.1,1655.34,0.0642,802.63,Consumer,1
2022-11-17,West,Home & Kitchen,26,93.43,2151.77,0.1142,960.7,Small Business,2
2022-11-17,South,Electronics,27,346.67,8415.66,0.1009,898.05,Corporate,1
2022-11-17,West,Clothing,28,57.38,1466.38,0.0873,1155.63,Corporate,1
2022-11-17,South,Home & Kitchen,13,74.01,884.39,0.0808,580.95,Consumer,0
2022-11-17,East,Electronics,19,323.33,5620.48,0.0851,766.09,Consumer,1
2022-11-17,Central,Sports & Outdoors,8,62.58,431.0,0.1391,217.74,Small Business,0
2022-11-17,South,Electronics,23,286.33,6129.87,0.0692,672.54,Consumer,1
2022-11-17,North,Electronics,20,263.62,4483.65,0.1496,1260.13,Corporate,0
2022-11-17,Central,Sports & Outdoors,8,71.08,511.95,0.0997,300.24,Consumer,0
2022-11-17,Central,Home & Kitchen,12,73.31,803.45,0.0867,388.06,Consumer,1
2022-11-17,North,Electronics,22,265.38,5199.64,0.1094,1096.61,Consumer,2
2022-11-17,South,Sports & Outdoors,13,76.08,907.74,0.0822,388.94,Small Business,0
2022-11-18,East,Clothing,13,56.26,612.53,0.1625,403.91,Corporate,0
2022-11-18,East,Home & Kitchen,15,76.6,1106.49,0.037,362.38,Small Business,0
2022-11-18,South,Electronics,19,316.6,5391.0,0.1038,801.51,Corporate,0
2022-11-18,Central,Home & Kitchen,11,72.85,700.86,0.1254,301.58,Small Business,0
2022-11-18,South,Electronics,31,314.31,8868.63,0.0898,681.16,Consumer,2
2022-11-18,North,Electronics,23,353.71,7208.72,0.1139,1199.54,Corporate,0
2022-11-18,West,Sports & Outdoors,17,61.92,954.43,0.0933,524.79,Consumer,1
2022-11-18,East,Sports & Outdoors,11,62.69,555.81,0.194,351.41,Corporate,0
2022-11-18,Central,Electronics,12,285.04,3174.21,0.072,591.6,Consumer,1
2022-11-18,Central,Electronics,15,284.8,4117.35,0.0362,630.49,Small Business,0
2022-11-19,Central,Electronics,22,306.22,5904.17,0.1236,605.23,Corporate,0
2022-11-19,Central,Clothing,10,47.61,417.21,0.1237,322.01,Corporate,0
2022-11-19,Central,Clothing,12,56.01,592.14,0.119,366.56,Corporate,0
2022-11-19,South,Clothing,17,44.6,614.29,0.1898,569.58,Consumer,1
2022-11-19,North,Electronics,42,279.1,10946.19,0.0662,1207.63,Consumer,1
2022-11-19,South,Clothing,19,57.14,982.2,0.0953,506.33,Consumer,1
2022-11-19,East,Clothing,18,49.58,722.61,0.1903,548.79,Consumer,1
2022-11-19,Central,Home & Kitchen,15,75.81,1017.52,0.1052,414.24,Consumer,1
2022-11-19,West,Sports & Outdoors,21,76.3,1344.65,0.1608,696.15,Small Business,1
2022-11-19,Central,Home & Kitchen,14,89.83,1069.23,0.1498,381.18,Consumer,1
2022-11-19,North,Clothing,24,55.66,1186.63,0.1117,677.93,Small Business,1
2022-11-20,West,Home & Kitchen,31,84.36,2246.42,0.141,961.71,Corporate,0
2022-11-20,West,Electronics,31,277.4,7244.99,0.1575,1349.0,Corporate,0
2022-11-20,West,Clothing,31,57.13,1554.96,0.122,979.8,Consumer,2
2022-11-20,West,Clothing,32,48.3,1416.23,0.0837,913.91,Consumer,3
2022-11-20,North,Electronics,23,323.85,6527.16,0.1237,1228.88,Corporate,0
2022-11-20,East,Electronics,19,335.76,5582.01,0.125,504.69,Consumer,1
2022-11-20,North,Home & Kitchen,22,74.85,1516.78,0.0789,921.36,Consumer,1
2022-11-20,North,Electronics,33,331.49,10456.75,0.0441,1306.88,Small Business,2
2022-11-21,North,Sports & Outdoors,15,59.02,713.73,0.1938,401.8,Consumer,1
2022-11-21,North,Electronics,18,335.77,5751.94,0.0483,1320.83,Small Business,1
2022-11-21,South,Electronics,19,274.95,4811.35,0.079,782.78,Consumer,1
2022-11-21,North,Sports & Outdoors,8,74.08,494.68,0.1653,622.83,Consumer,0
2022-11-21,South,Sports & Outdoors,11,64.82,627.03,0.1206,351.19,Corporate,0
2022-11-21,North,Electronics,27,331.8,7454.45,0.1679,1154.74,Corporate,1
2022-11-21,Central,Clothing,9,55.52,437.22,0.125,399.64,Corporate,0
2022-11-21,West,Sports & Outdoors,10,63.47,590.33,0.0699,777.9,Consumer,0
2022-11-21,South,Home & Kitchen,11,89.48,863.51,0.1227,552.04,Consumer,0
2022-11-22,North,Electronics,29,303.64,7828.14,0.111,839.08,Consumer,2
2022-11-22,East,Electronics,15,271.0,3558.5,0.1246,616.05,Corporate,0
2022-11-22,North,Home & Kitchen,18,83.48,1331.94,0.1136,700.87,Corporate,0
2022-11-22,West,Home & Kitchen,17,83.77,1310.16,0.08,854.05,Corporate,0
2022-11-22,South,Clothing,14,57.54,664.26,0.1754,537.77,Consumer,1
2022-11-22,Central,Sports & Outdoors,5,60.65,273.17,0.0992,238.29,Consumer,0
2022-11-22,West,Electronics,24,321.01,7111.01,0.077,1244.39,Small Business,2
2022-11-22,North,Sports & Outdoors,12,68.01,634.45,0.2226,638.22,Corporate,0
2022-11-22,Central,Clothing,14,46.67,590.46,0.0963,380.28,Consumer,0
2022-11-22,North,Electronics,22,322.43,6257.85,0.1178,915.7,Corporate,0
2022-11-22,Central,Clothing,14,52.34,648.27,0.1153,508.8,Corporate,0
2022-11-23,South,Electronics,18,304.64,4909.94,0.1046,602.96,Corporate,0
2022-11-23,West,Clothing,17,57.98,857.52,0.13,859.86,Consumer,0
2022-11-23,North,Clothing,22,48.37,973.05,0.0856,656.52,Consumer,2
2022-11-23,South,Home & Kitchen,16,76.76,995.79,0.1892,454.33,Corporate,0
2022-11-23,West,Sports & Outdoors,14,58.08,697.66,0.142,772.02,Corporate,0
2022-11-23,East,Clothing,16,46.77,659.2,0.1191,422.65,Consumer,1
2022-11-23,Central,Home & Kitchen,9,84.64,666.08,0.1256,332.7,Corporate,0
2022-11-23,West,Sports & Outdoors,15,66.29,891.73,0.1032,704.55,Corporate,0
2022-11-23,South,Home & Kitchen,12,74.7,768.13,0.1431,398.73,Corporate,0
2022-11-24,Central,Home & Kitchen,11,90.86,745.0,0.2546,365.84,Consumer,1
2022-11-24,North,Home & Kitchen,16,84.54,1015.29,0.2494,575.45,Consumer,1
2022-11-24,East,Home & Kitchen,10,93.11,601.77,0.3537,391.92,Corporate,0
2022-11-24,West,Home & Kitchen,15,72.82,844.35,0.227,910.97,Consumer,1
2022-11-24,South,Sports & Outdoors,13,69.32,696.51,0.2271,402.79,Consumer,1
2022-11-24,South,Sports & Outdoors,9,56.95,377.44,0.2636,442.71,Corporate,0
2022-11-24,Central,Sports & Outdoors,7,69.22,365.78,0.2451,270.47,Consumer,0
2022-11-24,East,Home & Kitchen,12,83.15,708.04,0.2904,355.54,Corporate,0
2022-11-24,North,Home & Kitchen,20,79.67,1170.51,0.2654,629.73,Consumer,1
2022-11-24,West,Clothing,19,44.97,640.05,0.2509,825.14,Corporate,1
2022-11-24,East,Electronics,19,347.82,4915.46,0.2562,743.8,Corporate,1
2022-11-25,East,Sports & Outdoors,8,60.05,289.34,0.3977,272.64,Consumer,0
2022-11-25,East,Sports & Outdoors,7,68.21,322.01,0.3256,314.11,Consumer,0
2022-11-25,North,Electronics,23,336.03,5811.2,0.2481,948.9,Consumer,1
2022-11-25,Central,Home & Kitchen,10,82.87,636.28,0.2322,458.37,Consumer,0
2022-11-25,North,Electronics,25,322.37,6046.86,0.2497,1188.36,Consumer,1
2022-11-25,East,Home & Kitchen,17,70.86,755.78,0.3726,385.81,Consumer,2
2022-11-25,West,Electronics,35,337.44,8424.36,0.2867,1605.07,Consumer,1
2022-11-25,Central,Home & Kitchen,10,75.79,560.39,0.2606,311.62,Consumer,1
2022-11-25,South,Sports & Outdoors,8,71.95,386.75,0.3281,280.62,Consumer,0
2022-11-25,South,Home & Kitchen,19,79.32,1149.75,0.2371,505.75,Consumer,1
2022-11-25,North,Home & Kitchen,15,70.59,755.28,0.2867,578.27,Consumer,1
2022-11-25,South,Home & Kitchen,20,81.06,1229.03,0.2419,391.79,Consumer,1
2022-11-26,Central,Sports & Outdoors,9,74.96,491.07,0.2721,276.77,Consumer,0
2022-11-26,Central,Clothing,14,47.62,511.14,0.2333,433.8,Consumer,0
2022-11-26,South,Home & Kitchen,24,86.05,1573.27,0.2382,433.27,Consumer,1
2022-11-26,Central,Home & Kitchen,10,75.01,573.45,0.2355,385.99,Corporate,0
2022-11-26,East,Electronics,21,284.81,4538.99,0.2411,795.42,Consumer,1
2022-11-26,West,Home & Kitchen,22,80.44,1364.78,0.2288,914.94,Consumer,1
2022-11-26,West,Sports & Outdoors,22,71.87,1108.7,0.2988,470.09,Corporate,1
2022-11-26,Central,Sports & Outdoors,11,63.86,442.76,0.3697,205.54,Consumer,0
2022-11-26,South,Sports & Outdoors,10,66.76,513.18,0.2313,355.94,Consumer,0
2022-11-27,South,Sports & Outdoors,9,76.86,415.04,0.4,343.12,Corporate,0
2022-11-27,Central,Clothing,12,46.83,446.14,0.2061,473.19,Small Business,0
2022-11-27,West,Home & Kitchen,22,74.53,1254.18,0.2351,716.59,Consumer,2
2022-11-27,North,Home & Kitchen,20,92.3,1395.58,0.244,696.96,Corporate,0
2022-11-27,Central,Electronics,13,300.16,2793.11,0.2842,547.13,Corporate,0
2022-11-27,Central,Electronics,21,318.58,5237.07,0.2172,522.53,Consumer,1
2022-11-27,Central,Home & Kitchen,12,87.79,687.82,0.3471,363.98,Corporate,0
2022-11-27,West,Sports & Outdoors,16,62.49,679.19,0.3207,492.16,Consumer,1
2022-11-27,North,Sports & Outdoors,14,66.91,657.59,0.298,528.16,Consumer,1
2022-11-27,South,Clothing,22,48.75,823.68,0.232,512.65,Consumer,2
2022-11-28,West,Sports & Outdoors,9,76.64,499.94,0.2752,501.37,Corporate,0
2022-11-28,West,Home & Kitchen,18,86.63,1111.19,0.2874,1014.29,Corporate,1
2022-11-28,Central,Sports & Outdoors,5,57.72,230.56,0.2011,196.68,Small Business,0
2022-11-28,North,Sports & Outdoors,15,73.45,760.98,0.3093,516.78,Corporate,0
2022-11-28,Central,Electronics,16,325.21,4099.21,0.2122,614.45,Consumer,1
2022-11-28,South,Home & Kitchen,11,83.91,619.8,0.3285,609.88,Consumer,1
2022-11-28,West,Clothing,24,51.96,818.68,0.3435,1212.39,Corporate,0
2022-11-28,West,Clothing,24,45.94,842.47,0.2359,1023.04,Consumer,2
2022-11-28,West,Electronics,34,282.88,7602.97,0.2095,1095.68,Consumer,3
2022-11-28,North,Sports & Outdoors,10,57.4,451.16,0.214,405.81,Consumer,1
2022-11-28,South,Home & Kitchen,12,71.38,632.66,0.2614,574.78,Consumer,1
2022-11-28,North,Home & Kitchen,15,89.79,1009.87,0.2502,727.39,Small Business,0
2022-11-28,West,Home & Kitchen,21,75.9,1121.95,0.2961,1037.23,Consumer,1
2022-11-29,North,Electronics,29,333.68,7275.93,0.2481,856.53,Small Business,1
2022-11-29,North,Electronics,20,337.86,5326.03,0.2118,882.87,Consumer,1
2022-11-29,Central,Sports & Outdoors,5,73.56,285.45,0.2239,235.63,Small Business,0
2022-11-29,East,Home & Kitchen,10,92.7,680.33,0.2661,378.72,Corporate,0
2022-11-29,West,Electronics,33,275.76,6940.63,0.2373,1474.72,Corporate,1
2022-11-29,North,Clothing,19,44.87,611.78,0.2824,1040.81,Consumer,1
2022-11-29,South,Sports & Outdoors,8,68.57,375.76,0.315,398.98,Consumer,0
2022-11-29,North,Home & Kitchen,18,88.45,1213.5,0.2378,842.53,Small Business,0
2022-11-29,South,Clothing,13,44.79,458.6,0.2124,689.46,Consumer,1
2022-11-29,East,Home & Kitchen,9,78.14,536.38,0.2373,470.89,Consumer,1
2022-11-29,North,Home & Kitchen,12,93.24,804.14,0.2813,902.65,Corporate,0
2022-11-30,East,Home & Kitchen,12,79.29,660.8,0.3055,510.87,Consumer,1
2022-11-30,East,Home & Kitchen,14,81.68,848.26,0.2582,458.52,Consumer,1
2022-11-30,West,Electronics,25,299.06,5727.75,0.2339,1601.0,Consumer,1
2022-11-30,North,Clothing,17,58.8,646.44,0.3533,1044.62,Consumer,2
2022-11-30,East,Home & Kitchen,8,93.73,550.16,0.2663,382.75,Consumer,1
2022-11-30,South,Home & Kitchen,17,73.66,932.15,0.2556,641.84,Consumer,2
2022-11-30,Central,Electronics,15,354.65,4097.8,0.2297,443.59,Consumer,1
2022-11-30,North,Sports & Outdoors,10,60.77,450.18,0.2592,462.14,Consumer,1
2022-11-30,South,Electronics,26,331.72,6912.71,0.1985,921.46,Small Business,2
2022-12-01,West,Sports & Outdoors,19,66.41,1131.7,0.1031,772.1,Consumer,1
2022-12-01,North,Clothing,20,51.92,962.18,0.0734,844.19,Consumer,1
2022-12-01,North,Home & Kitchen,25,88.14,1941.94,0.1187,997.8,Consumer,1
2022-12-01,West,Home & Kitchen,19,71.82,1275.75,0.0651,1072.27,Consumer,2
2022-12-01,West,Home & Kitchen,19,90.01,1421.85,0.1686,1059.84,Consumer,1
2022-12-01,West,Home & Kitchen,25,87.19,1978.12,0.0925,922.0,Corporate,1
2022-12-01,South,Electronics,28,289.06,7268.93,0.1019,792.91,Corporate,0
2022-12-01,East,Electronics,20,279.91,5132.99,0.0831,808.1,Consumer,0
2022-12-01,North,Electronics,29,307.22,8316.91,0.0665,1147.2,Consumer,3
2022-12-01,South,Electronics,21,300.92,5438.41,0.1394,1003.55,Corporate,0
2022-12-02,North,Sports & Outdoors,10,76.42,618.62,0.1905,653.01,Consumer,0
2022-12-02,West,Home & Kitchen,27,78.65,1779.32,0.1621,1037.88,Small Business,2
2022-12-02,Central,Electronics,20,323.6,5835.16,0.0984,717.01,Consumer,2
2022-12-02,East,Sports & Outdoors,10,62.24,523.94,0.1582,331.26,Small Business,0
2022-12-02,North,Home & Kitchen,22,84.55,1641.91,0.1173,882.93,Corporate,0
2022-12-02,West,Home & Kitchen,29,79.95,2067.91,0.1081,1083.78,Corporate,1
2022-12-02,West,Home & Kitchen,24,71.61,1526.67,0.1117,910.59,Consumer,1
2022-12-02,North,Clothing,32,47.92,1398.96,0.0877,794.01,Consumer,2
2022-12-02,East,Home & Kitchen,17,86.54,1313.03,0.1075,567.71,Consumer,1
2022-12-02,West,Home & Kitchen,31,90.32,2633.32,0.0595,735.49,Consumer,2
2022-12-03,North,Home & Kitchen,23,94.3,1992.35,0.0814,705.04,Consumer,2
2022-12-03,West,Electronics,52,296.56,13788.02,0.1059,1248.42,Consumer,6
2022-12-03,Central,Sports & Outdoors,8,73.81,498.84,0.1552,319.58,Consumer,0
2022-12-03,South,Sports & Outdoors,10,67.86,577.69,0.1487,461.04,Corporate,0
2022-12-03,East,Sports & Outdoors,10,72.85,624.32,0.143,290.92,Small Business,0
2022-12-03,West,Home & Kitchen,26,76.92,1798.73,0.1006,939.47,Consumer,2
2022-12-03,Central,Electronics,23,294.34,6351.45,0.0618,669.75,Small Business,2
2022-12-03,East,Clothing,17,54.53,797.69,0.1395,494.19,Consumer,1
2022-12-03,West,Clothing,27,57.97,1422.44,0.0912,1057.21,Small Business,1
2022-12-03,South,Home & Kitchen,25,74.19,1468.78,0.2081,542.33,Consumer,1
2022-12-03,West,Electronics,31,354.0,10008.29,0.088,1206.51,Corporate,1
2022-12-03,North,Clothing,26,58.19,1341.83,0.1131,1099.95,Consumer,2
2022-12-04,Central,Home & Kitchen,10,83.53,685.28,0.1796,449.83,Consumer,1
2022-12-04,West,Home & Kitchen,29,91.04,2184.73,0.1725,797.19,Corporate,1
2022-12-04,East,Home & Kitchen,12,94.26,1023.32,0.0953,435.09,Small Business,0
2022-12-04,East,Home & Kitchen,11,94.6,946.22,0.0907,377.37,Small Business,0
2022-12-04,South,Electronics,34,283.04,8820.77,0.0834,759.83,Corporate,0
2022-12-04,West,Sports & Outdoors,15,71.67,989.05,0.08,569.81,Small Business,0
2022-12-04,West,Home & Kitchen,20,91.34,1666.77,0.0876,906.9,Consumer,2
2022-12-04,South,Home & Kitchen,15,88.76,1144.74,0.1402,643.86,Corporate,1
2022-12-05,West,Clothing,25,54.2,1217.74,0.1013,910.06,Corporate,1
2022-12-05,Central,Clothing,10,58.56,531.9,0.0917,475.91,Small Business,0
2022-12-05,Central,Electronics,14,317.59,4228.39,0.049,614.46,Small Business,0
2022-12-05,South,Electronics,25,324.43,7461.89,0.08,792.04,Consumer,2
2022-12-05,East,Sports & Outdoors,7,57.27,364.61,0.0905,346.06,Consumer,0
2022-12-05,North,Sports & Outdoors,11,58.13,595.95,0.068,453.42,Consumer,0
2022-12-05,South,Clothing,18,46.2,756.67,0.0901,556.99,Consumer,1
2022-12-05,West,Home & Kitchen,20,86.76,1607.32,0.0737,867.33,Consumer,1
2022-12-05,West,Sports & Outdoors,13,65.75,694.83,0.1871,822.66,Corporate,0
2022-12-05,West,Sports & Outdoors,10,66.43,578.01,0.1299,557.24,Consumer,1
2022-12-05,Central,Sports & Outdoors,7,70.75,412.25,0.1676,264.1,Corporate,0
2022-12-06,North,Home & Kitchen,22,70.98,1364.96,0.1259,725.51,Corporate,1
2022-12-06,North,Sports & Outdoors,10,65.12,547.53,0.1592,539.0,Consumer,0
2022-12-06,North,Home & Kitchen,24,82.64,1776.3,0.1044,870.47,Consumer,1
2022-12-06,East,Electronics,20,349.72,6269.78,0.1036,587.21,Consumer,1
2022-12-06,North,Clothing,19,48.83,786.1,0.1527,1129.5,Consumer,0
2022-12-06,North,Home & Kitchen,14,80.86,960.31,0.1517,614.63,Corporate,0
2022-12-06,West,Clothing,22,44.66,912.56,0.0712,1011.34,Consumer,2
2022-12-06,West,Home & Kitchen,22,72.82,1335.94,0.1661,829.82,Consumer,2
2022-12-06,North,Sports & Outdoors,11,73.91,643.42,0.2086,429.77,Corporate,0
2022-12-06,West,Sports & Outdoors,13,75.51,858.24,0.1257,827.17,Small Business,0
2022-12-06,West,Electronics,32,342.5,10114.98,0.0771,1403.12,Small Business,2
2022-12-07,West,Clothing,29,56.23,1450.97,0.1102,1335.21,Corporate,0
2022-12-07,East,Sports & Outdoors,11,67.47,655.34,0.117,305.61,Corporate,0
2022-12-07,West,Electronics,28,320.1,8489.56,0.0528,1776.61,Small Business,1
2022-12-07,West,Clothing,25,48.46,1114.1,0.0804,1028.73,Consumer,2
2022-12-07,West,Sports & Outdoors,18,59.59,953.56,0.111,816.04,Corporate,0
2022-12-07,West,Electronics,33,263.07,7515.41,0.1343,1266.43,Consumer,4
2022-12-07,West,Clothing,28,48.29,1226.37,0.093,1363.58,Consumer,2
2022-12-07,Central,Sports & Outdoors,6,68.71,379.9,0.0785,329.88,Consumer,0
2022-12-07,Central,Home & Kitchen,9,88.42,727.5,0.0858,436.71,Corporate,0
2022-12-08,East,Sports & Outdoors,7,76.53,462.42,0.1368,409.64,Small Business,0
2022-12-08,West,Electronics,36,293.08,9147.61,0.133,1754.98,Corporate,1
2022-12-08,West,Home & Kitchen,26,76.75,1790.76,0.1026,1037.16,Consumer,2
2022-12-08,Central,Clothing,13,50.9,576.61,0.1286,445.39,Corporate,0
2022-12-08,Central,Home & Kitchen,12,84.64,937.57,0.0769,408.45,Consumer,0
2022-12-08,North,Clothing,17,53.06,802.08,0.1108,971.42,Consumer,2
2022-12-08,North,Clothing,29,51.39,1311.17,0.1202,749.05,Corporate,1
2022-12-08,Central,Home & Kitchen,10,90.84,806.75,0.1119,424.95,Corporate,0
2022-12-08,Central,Sports & Outdoors,9,58.86,471.95,0.1091,307.78,Small Business,0
2022-12-08,West,Home & Kitchen,28,92.42,2380.48,0.0801,1008.39,Consumer,1
2022-12-08,Central,Electronics,15,306.06,4320.04,0.059,629.03,Consumer,1
2022-12-08,North,Clothing,19,44.93,771.55,0.0962,809.78,Consumer,1
2022-12-09,South,Electronics,21,332.47,6395.39,0.084,890.34,Small Business,0
2022-12-09,South,Home & Kitchen,17,81.73,1255.75,0.0962,543.4,Corporate,1
2022-12-09,West,Electronics,41,346.84,13291.85,0.0653,1477.25,Consumer,2
2022-12-09,East,Electronics,19,277.71,4862.81,0.0784,711.95,Consumer,0
2022-12-09,North,Home & Kitchen,25,79.88,1858.41,0.0694,991.14,Small Business,1
2022-12-09,West,Clothing,33,46.69,1446.47,0.0612,878.47,Small Business,1
2022-12-09,South,Sports & Outdoors,12,70.42,745.92,0.1173,486.58,Small Business,1
2022-12-09,West,Clothing,32,55.0,1644.54,0.0656,1032.83,Small Business,2
2022-12-09,West,Sports & Outdoors,13,60.55,673.41,0.1445,610.91,Consumer,0
2022-12-09,North,Clothing,25,52.7,1179.29,0.1049,1139.4,Corporate,0
2022-12-09,West,Home & Kitchen,23,71.23,1487.08,0.0923,943.67,Consumer,1
2022-12-09,East,Sports & Outdoors,11,58.65,561.67,0.1294,404.76,Corporate,0
2022-12-09,North,Sports & Outdoors,19,58.41,995.26,0.1032,693.07,Consumer,1
2022-12-09,South,Home & Kitchen,13,92.58,1018.07,0.1541,430.03,Corporate,0
2022-12-10,East,Electronics,27,267.4,6341.87,0.1216,768.64,Corporate,0
2022-12-10,East,Home & Kitchen,14,88.65,1037.44,0.1641,394.3,Consumer,0
2022-12-10,South,Home & Kitchen,17,94.13,1470.75,0.0809,449.37,Consumer,1
2022-12-10,North,Home & Kitchen,19,82.37,1444.68,0.0769,755.56,Consumer,1
2022-12-10,South,Home & Kitchen,19,78.59,1284.01,0.1401,556.78,Consumer,1
2022-12-10,West,Electronics,35,268.98,8228.1,0.126,1754.34,Corporate,2
2022-12-10,Central,Sports & Outdoors,8,65.01,419.91,0.1926,309.68,Small Business,0
2022-12-10,West,Clothing,31,52.6,1565.05,0.0402,1083.29,Small Business,1
2022-12-10,Central,Electronics,21,346.29,6708.5,0.0775,502.68,Consumer,1
2022-12-10,South,Sports & Outdoors,11,73.03,727.58,0.0943,479.33,Small Business,0
2022-12-10,Central,Home & Kitchen,11,79.35,692.34,0.2068,308.69,Corporate,0
2022-12-10,Central,Electronics,23,276.72,5934.95,0.0675,537.29,Consumer,1
2022-12-11,South,Home & Kitchen,24,91.07,1864.39,0.147,504.3,Small Business,2
2022-12-11,North,Home & Kitchen,29,92.0,2513.26,0.058,843.16,Consumer,2
2022-12-11,North,Home & Kitchen,29,85.39,2248.49,0.092,704.0,Consumer,1
2022-12-11,North,Electronics,39,332.65,11764.23,0.0932,1049.83,Small Business,3
2022-12-11,South,Sports & Outdoors,16,76.48,1044.29,0.1466,388.53,Consumer,0
2022-12-11,Central,Electronics,23,269.57,5636.52,0.0909,704.0,Corporate,1
2022-12-11,West,Sports & Outdoors,21,70.84,1389.75,0.0658,592.92,Consumer,1
2022-12-11,West,Sports & Outdoors,19,67.72,1079.78,0.1608,722.43,Consumer,2
